index,x_px,y_px,z_norm,x_norm,y_norm
226,196.60391235351562,196.68627977371216,0.03225066885352135,0.3839920163154602,0.32781046628952026
227,175.67135620117188,217.593652009964,0.1056106686592102,0.3431081175804138,0.3626560866832733
228,204.34043884277344,207.38866925239563,0.021124353632330894,0.39910241961479187,0.34564778208732605
229,213.0694580078125,209.48513746261597,0.011600632220506668,0.4161512851715088,0.3491418957710266
230,224.16552734375,208.4483027458191,0.005147948861122131,0.4378232955932617,0.3474138379096985
231,234.30247497558594,205.49628138542175,0.002214777981862426,0.4576220214366913,0.34249380230903625
232,241.86203002929688,202.47289538383484,0.0014415825717151165,0.47238677740097046,0.33745482563972473
233,246.92869567871094,200.06884932518005,0.0003448477655183524,0.4822826087474823,0.3334480822086334
234,174.59921264648438,216.72921180725098,0.16538739204406738,0.3410140872001648,0.36121535301208496
235,243.65115356445312,247.23191857337952,-0.03588636964559555,0.4758811593055725,0.4120531976222992
236,253.29837036132812,221.71390056610107,-0.05292671546339989,0.494723379611969,0.36952316761016846
237,254.3591766357422,244.6688175201416,-0.07424363493919373,0.49679526686668396,0.40778136253356934
238,258.7629089355469,248.17872047424316,-0.06731695681810379,0.50539630651474,0.4136312007904053
239,254.4056396484375,245.6102192401886,-0.06634306907653809,0.4968860149383545,0.40935036540031433
240,246.0916748046875,249.3723750114441,-0.030319271609187126,0.4806478023529053,0.4156206250190735
241,260.530517578125,249.0534245967865,-0.0714537501335144,0.5088486671447754,0.41508904099464417
242,261.25732421875,250.37927627563477,-0.05224543437361717,0.5102682113647461,0.4172987937927246
243,246.40284729003906,193.5725748538971,0.007458875421434641,0.48125556111335754,0.3226209580898285
244,250.61610412597656,195.89465260505676,-0.0019316468387842178,0.489484578371048,0.3264910876750946
245,252.7615966796875,198.14953207969666,-0.012937904335558414,0.49367499351501465,0.33024922013282776
246,206.5261688232422,192.10141897201538,0.015721924602985382,0.4033714234828949,0.32016903162002563
247,201.03787231445312,189.92008566856384,0.016036033630371094,0.39265209436416626,0.31653347611427307
248,273.7314758300781,217.39867329597473,-0.06435751914978027,0.5346317887306213,0.3623311221599579
